18,    Ausland,1581,4433
,,,
19,  Nordwestmecklenburg,21060,78705
20,    Deutschland,20239,76175
21,    Ausland,821,2530
,,,
22,  Vorpommern-Greifswald,58303,220090
23,    Deutschland,57697,218575
24,    Ausland,606,1515
,,,
25,  Ludwigslust-Parchim,16158,48784
26,    Deutschland,14192,45016
27,    Ausland,1966,3768
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",3260,6417
29,    Deutschland,2997,5872
30,    Ausland,263,545
,,,
31,"  Neubrandenburg, Stadt 11)",4390,6979
32,    Deutschland,4164,6660
33,    Ausland,226,319
,,,
34,"  Stralsund, Hansestadt 12)",10265,22493
35,    Deutschland,9788,21411
36,    Ausland,477,1082
,,,
37,"  Wismar, Hansestadt 13)",5487,15639
38,    Deutschland,5017,14670
39,    Ausland,470,969
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",März 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,420712,1424561
2,  Deutschland,406854,1390953
3,  Ausland,13858,33608
,,,
4,"  Rostock, Hansestadt",50803,111962
5,    Deutschland,47342,101987
6,    Ausland,3461,9975
,,,
7,"  Schwerin, Landeshauptstadt",11887,18397
8,    Deutschland,10801,16876
9,    Ausland,1086,1521
,,,
,  Mecklenburgische,,
10,    Seenplatte,42418,131682
11,    Deutschland,41637,130021
12,    Ausland,781,1661
,,,
13,  Landkreis Rostock,67352,256249
14,    Deutschland,65602,252038
15,    Ausland,1750,4211
,,,
16,  Vorpommern-Rügen,115178,444387
17,    Deutschland,112910,438742
18,    Ausland,2268,5645
,,,
19,  Nordwestmecklenburg,32204,109532
20,    Deutschland,30965,105834
21,    Ausland,1239,3698
,,,
22,  Vorpommern-Greifswald,79182,289721
23,    Deutschland,78088,286973
24,    Ausland,1094,2748
,,,
25,  Ludwigslust-Parchim,21688,62631
26,    Deutschland,19509,58482
27,    Ausland,2179,4149
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",4997,10869
29,    Deutschland,4552,9837
30,    Ausland,445,1032
,,,
31,"  Neubrandenburg, Stadt 11)",4940,7942
32,    Deutschland,4702,7590
33,    Ausland,238,352
,,,
34,"  Stralsund, Hansestadt 12)",11973,27080
35,    Deutschland,11294,25482
36,    Ausland,679,1598
,,,
37,"  Wismar, Hansestadt 13)",7840,20279
38,    Deutschland,7192,18804
39,    Ausland,648,1475
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",April 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,526822,1897434
2,  Deutschland,505333,1843849
3,  Ausland,21489,53585
,,,
4,"  Rostock, Hansestadt",55223,138675
5,    Deutschland,51283,128342
6,    Ausland,3940,10333
,,,
7,"  Schwerin, Landeshauptstadt",15349,25477
8,    Deutschland,13091,21890
9,    Ausland,2258,3587
,,,
,  Mecklenburgische,,
10,    Seenplatte,61769,195756
11,    Deutschland,60439,192151
12,    Ausland,1330,3605
,,,
13,  Landkreis Rostock,80345,328672
14,    Deutschland,77909,322522
15,    Ausland,2436,6150
,,,
16,  Vorpommern-Rügen,151705,613620
17,    Deutschland,145838,598141
18,    Ausland,5867,15479
,,,
19,  Nordwestmecklenburg,41879,147956
20,    Deutschland,40044,142756
21,    Ausland,1835,5200
,,,
22,  Vorpommern-Greifswald,93258,364086
23,    Deutschland,91647,359595
24,    Ausland,1611,4491
,,,
25,  Ludwigslust-Parchim,27294,83192
26,    Deutschland,25082,78452
27,    Ausland,2212,4740
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",5880,13378
29,    Deutschland,5367,12325
30,    Ausland,513,1053
,,,
31,"  Neubrandenburg, Stadt 11)",4330,7161
32,    Deutschland,4004,6616
33,    Ausland,326,545
,,,
34,"  Stralsund, Hansestadt 12)",15526,35958
35,    Deutschland,14126,32710
36,    Ausland,1400,3248
,,,
37,"  Wismar, Hansestadt 13)",8668,22643
38,    Deutschland,7677,20676
39,    Ausland,991,1967
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Mai 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,777635,2776927
2,  Deutschland,742155,2684895
3,  Ausland,35480,92032
,,,
4,"  Rostock, Hansestadt",69731,177236
5,    Deutschland,63697,162446
6,    Ausland,6034,14790
,,,
7,"  Schwerin, Landeshauptstadt",21298,37968
8,    Deutschland,17932,32050
9,    Ausland,3366,5918
,,,
,  Mecklenburgische,,
10,    Seenplatte,116970,367702
11,    Deutschland,113959,360553
12,    Ausland,3011,7149
,,,
13,  Landkreis Rostock,112805,443080
14,    Deutschland,108863,432776
15,    Ausland,3942,10304
,,,
16,  Vorpommern-Rügen,222833,894162
17,    Deutschland,211385,861610
18,    Ausland,11448,32552
,,,
19,  Nordwestmecklenburg,60899,208143
20,    Deutschland,58316,201259
21,    Ausland,2583,6884
,,,
22,  Vorpommern-Greifswald,132479,529834
23,    Deutschland,129938,522871
24,    Ausland,2541,6963
,,,
25,  Ludwigslust-Parchim,40620,118802
26,    Deutschland,38065,111330
27,    Ausland,2555,7472
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",8187,19160
29,    Deutschland,7471,17619
30,    Ausland,716,1541
,,,
31,"  Neubrandenburg, Stadt 11)",6937,11992
32,    Deutschland,6268,11089
33,    Ausland,669,903
,,,
34,"  Stralsund, Hansestadt 12)",19307,45999
35,    Deutschland,16577,39228
36,    Ausland,2730,6771
,,,
37,"  Wismar, Hansestadt 13)",11599,28738
38,    Deutschland,10188,26341
39,    Ausland,1411,2397
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juni 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,782460,3084671
2,  Deutschland,737533,2959075
3,  Ausland,44927,125596
,,,
4,"  Rostock, Hansestadt",70510,182430
5,    Deutschland,64706,166958
6,    Ausland,5804,15472
,,,
7,"  Schwerin, Landeshauptstadt",20721,36271
8,    Deutschland,17885,31908
9,    Ausland,2836,4363
,,,
,  Mecklenburgische,,
10,    Seenplatte,112920,359803
11,    Deutschland,108654,349005
12,    Ausland,4266,10798
,,,
13,  Landkreis Rostock,110280,494884
14,    Deutschland,105617,482691
15,    Ausland,4663,12193
,,,
16,  Vorpommern-Rügen,227473,1023630
17,    Deutschland,211849,974831
18,    Ausland,15624,48799
,,,
19,  Nordwestmecklenburg,61537,223942
20,    Deutschland,58009,214436
21,    Ausland,3528,9506
,,,
22,  Vorpommern-Greifswald,138335,642750
23,    Deutschland,133908,628820
24,    Ausland,4427,13930
,,,
25,  Ludwigslust-Parchim,40684,120961
26,    Deutschland,36905,110426
27,    Ausland,3779,10535
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",10425,23199
29,    Deutschland,9712,21779
30,    Ausland,713,1420
,,,
31,"  Neubrandenburg, Stadt 11)",7637,14151
32,    Deutschland,7079,13344
33,    Ausland,558,807
,,,
34,"  Stralsund, Hansestadt 12)",20729,49156
35,    Deutschland,17875,42287
36,    Ausland,2854,6869
,,,
37,"  Wismar, Hansestadt 13)",12555,28954
38,    Deutschland,10963,26285
39,    Ausland,1592,2669
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juli 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1090406,5008545
2,  Deutschland,1002200,4748701
3,  Ausland,88206,259844
,,,
4,"  Rostock, Hansestadt",85989,251053
5,    Deutschland,74655,226379
6,    Ausland,11334,24674
,,,
7,"  Schwerin, Landeshauptstadt",25038,43830
8,    Deutschland,20551,36501
9,    Ausland,4487,7329
,,,
,  Mecklenburgische,,
10,    Seenplatte,166606,647992
11,    Deutschland,158619,624646
12,    Ausland,7987,23346
,,,
13,  Landkreis Rostock,146620,754964
14,    Deutschland,136685,725061
15,    Ausland,9935,29903
,,,
16,  Vorpommern-Rügen,329256,1744809
17,    Deutschland,299434,1643936
18,    Ausland,29822,100873
,,,
19,  Nordwestmecklenburg,90068,367417
20,    Deutschland,79884,341965
21,    Ausland,10184,25452
,,,
22,  Vorpommern-Greifswald,189523,1013476
23,    Deutschland,180842,982836
24,    Ausland,8681,30640
,,,
25,  Ludwigslust-Parchim,57306,185004
26,    Deutschland,51530,167377
27,    Ausland,5776,17627
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",12442,30987
29,    Deutschland,11048,27864
30,    Ausland,1394,3123
,,,
31,"  Neubrandenburg, Stadt 11)",5665,11752
32,    Deutschland,5026,10402
33,    Ausland,639,1350
,,,
34,"  Stralsund, Hansestadt 12)",26877,64726
35,    Deutschland,21140,50800
36,    Ausland,5737,13926
,,,
37,"  Wismar, Hansestadt 13)",15709,37194
38,    Deutschland,12369,31249
39,    Ausland,3340,5945
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",August 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1171456,5554485
2,  Deutschland,1113327,5381580
3,  Ausland,58129,172905
,,,
4,"  Rostock, Hansestadt",91043,290578
5,    Deutschland,84062,274883
6,    Ausland,6981,15695
,,,
7,"  Schwerin, Landeshauptstadt",23989,45216
8,    Deutschland,19559,37547
9,    Ausland,4430,7669
,,,
,  Mecklenburgische,,
10,    Seenplatte,185372,760769
11,    Deutschland,179783,743832
12,    Ausland,5589,16937
,,,
13,  Landkreis Rostock,158978,827763
14,    Deutschland,153474,811018
15,    Ausland,5504,16745
,,,
16,  Vorpommern-Rügen,362915,1920738
17,    Deutschland,344169,1857827
18,    Ausland,18746,62911
,,,
19,  Nordwestmecklenburg,84974,380006
20,    Deutschland,79749,366195
21,    Ausland,5225,13811
,,,
22,  Vorpommern-Greifswald,207496,1123815
23,    Deutschland,200913,1102425
24,    Ausland,6583,21390
,,,
25,  Ludwigslust-Parchim,56689,205600
26,    Deutschland,51618,187853
27,    Ausland,5071,17747
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",14078,38003
29,    Deutschland,12622,34898
30,    Ausland,1456,3105
,,,
31,"  Neubrandenburg, Stadt 11)",6040,13590
32,    Deutschland,5581,12478
33,    Ausland,459,1112
,,,
34,"  Stralsund, Hansestadt 12)",26835,67422
35,    Deutschland,23266,58324
36,    Ausland,3569,9098
,,,
37,"  Wismar, Hansestadt 13)",16108,38740
38,    Deutschland,13659,34332
39,    Ausland,2449,4408
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",September 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,718270,2941835
2,  Deutschland,682384,2844495
3,  Ausland,35886,97340
,,,
4,"  Rostock, Hansestadt",67704,187204
5,    Deutschland,62598,175090
6,    Ausland,5106,12114
,,,
7,"  Schwerin, Landeshauptstadt",21052,36783
8,    Deutschland,18222,32399
9,    Ausland,2830,4384
,,,
,  Mecklenburgische,,
10,    Seenplatte,95292,329326
11,    Deutschland,92010,321255
12,    Ausland,3282,8071
,,,
13,  Landkreis Rostock,101944,464007
14,    Deutschland,98554,454579
15,    Ausland,3390,9428
,,,
16,  Vorpommern-Rügen,216999,1004346
17,    Deutschland,206798,971850
18,    Ausland,10201,32496
,,,
19,  Nordwestmecklenburg,53105,204807
20,    Deutschland,49907,196439
21,    Ausland,3198,8368
,,,
22,  Vorpommern-Greifswald,122857,600638
23,    Deutschland,119697,589206
24,    Ausland,3160,11432
,,,
25,  Ludwigslust-Parchim,39317,114724
26,    Deutschland,34598,103677
27,    Ausland,4719,11047
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",9768,25886
29,    Deutschland,9051,23964
30,    Ausland,717,1922
,,,
31,"  Neubrandenburg, Stadt 11)",7047,13194
32,    Deutschland,6436,12270
33,    Ausland,611,924
,,,
34,"  Stralsund, Hansestadt 12)",21347,52038
35,    Deutschland,19227,46360
36,    Ausland,2120,5678
,,,
37,"  Wismar, Hansestadt 13)",12517,28986
38,    Deutschland,10967,26390
39,    Ausland,1550,2596
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Oktober 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,651438,2476951
2,  Deutschland,625805,2414352
3,  Ausland,25633,62599
,,,
4,"  Rostock, Hansestadt",69235,180080
5,    Deutschland,64474,168914
6,    Ausland,4761,11166
,,,
7,"  Schwerin, Landeshauptstadt",15722,27859
8,    Deutschland,14305,25392
9,    Ausland,1417,2467
,,,
,  Mecklenburgische,,
10,    Seenplatte,73041,244206
11,    Deutschland,71318,240479
12,    Ausland,1723,3727
,,,
13,  Landkreis Rostock,97324,398580
14,    Deutschland,93548,388859
15,    Ausland,3776,9721
,,,
16,  Vorpommern-Rügen,199639,875598
17,    Deutschland,193781,858349
18,    Ausland,5858,17249
,,,
19,  Nordwestmecklenburg,48546,178797
20,    Deutschland,46844,173762
21,    Ausland,1702,5035
,,,
22,  Vorpommern-Greifswald,115426,480728
23,    Deutschland,113812,476212
24,    Ausland,1614,4516
,,,
25,  Ludwigslust-Parchim,32505,91103
26,    Deutschland,27723,82385
27,    Ausland,4782,8718
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",7523,20348
29,    Deutschland,7040,19104
30,    Ausland,483,1244
,,,
31,"  Neubrandenburg, Stadt 11)",4700,8008
32,    Deutschland,4337,7475
33,    Ausland,363,533
,,,
34,"  Stralsund, Hansestadt 12)",19892,48738
35,    Deutschland,18346,44506
36,    Ausland,1546,4232
,,,
37,"  Wismar, Hansestadt 13)",10521,26708
38,    Deutschland,9567,24981
39,    Ausland,954,1727
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",November 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,359696,1193470
2,  Deutschland,342726,1152109
3,  Ausland,16970,41361
,,,
4,"  Rostock, Hansestadt",52372,113962
5,    Deutschland,46926,101978
6,    Ausland,5446,11984
,,,
7,"  Schwerin, Landeshauptstadt",12337,19170
8,    Deutschland,10805,16754
9,    Ausland,1532,2416
,,,
,  Mecklenburgische,,
10,    Seenplatte,38574,115284
11,    Deutschland,37444,111749
12,    Ausland,1130,3535
,,,
13,  Landkreis Rostock,54690,209619
14,    Deutschland,53042,205464
15,    Ausland,1648,4155
,,,
16,  Vorpommern-Rügen,92445,355349
17,    Deutschland,89827,348146
18,    Ausland,2618,7203
,,,
19,  Nordwestmecklenburg,25602,89989
20,    Deutschland,23788,84785
21,    Ausland,1814,5204
,,,
22,  Vorpommern-Greifswald,64266,235351
23,    Deutschland,63265,232565
24,    Ausland,1001,2786
,,,
25,  Ludwigslust-Parchim,19410,54746
26,    Deutschland,17629,50668
27,    Ausland,1781,4078
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",5276,10230
29,    Deutschland,4893,9236
30,    Ausland,383,994
,,,
31,"  Neubrandenburg, Stadt 11)",5203,7824
32,    Deutschland,4730,7136
33,    Ausland,473,688
,,,
34,"  Stralsund, Hansestadt 12)",12311,24840
35,    Deutschland,11352,22629
36,    Ausland,959,2211
,,,
37,"  Wismar, Hansestadt 13)",7490,19055
38,    Deutschland,6123,16502
39,    Ausland,1367,2553
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Dezember 2015,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,356263,1159929
2,  Deutschland,339056,1117625
3,  Ausland,17207,42304
,,,
4,"  Rostock, Hansestadt",52921,119921
5,    Deutschland,46993,105562
6,    Ausland,5928,14359
,,,
7,"  Schwerin, Landeshauptstadt",12582,21111
8,    Deutschland,10433,17326
9,    Ausland,2149,3785
,,,
,  Mecklenburgische,,
10,    Seenplatte,37815,122395
11,    Deutschland,37087,120611
12,    Ausland,728,1784
,,,
13,  Landkreis Rostock,49469,195063
14,    Deutschland,47665,190414
15,    Ausland,1804,4649
,,,
16,  Vorpommern-Rügen,95384,341566
17,    Deutschland,92743,334811
18,    Ausland,2641,6755
,,,
19,  Nordwestmecklenburg,28275,95258
20,    Deutschland,26667,90512
21,    Ausland,1608,4746
,,,
22,  Vorpommern-Greifswald,61382,214067
23,    Deutschland,60793,212319
24,    Ausland,589,1748
,,,
25,  Ludwigslust-Parchim,18435,50548
26,    Deutschland,16675,46070
27,    Ausland,1760,4478
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",4628,8785
29,    Deutschland,4455,8455
30,    Ausland,173,330
,,,
31,"  Neubrandenburg, Stadt 11)",3206,6859
32,    Deutschland,3058,6497
33,    Ausland,148,362
,,,
34,"  Stralsund, Hansestadt 12)",13208,28753
35,    Deutschland,11963,25612
36,    Ausland,1245,3141
,,,
37,"  Wismar, Hansestadt 13)",7505,18297
38,    Deutschland,6337,15997
39,    Ausland,1168,2300
Kapite,,,
